Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Latitude,Longitude
742449,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207,Kingsbridge Heights and Bedford (CD7),2021-01-01,01/01/2021,6.64,40.8711235,-73.8976328
167763,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),2013-01-01,12/01/2012,21.49,40.8711235,-73.8976328
167645,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),2011-01-01,12/01/2010,24.22,40.8711235,-73.8976328
167527,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),2009-01-01,12/01/2008,26.72,40.8711235,-73.8976328
214126,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207,Kingsbridge Heights and Bedford (CD7),2014-01-01,12/01/2013,9.48,40.8711235,-73.8976328
213595,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),2014-01-01,12/01/2013,20.73,40.8711235,-73.8976328
550046,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),2017-01-01,01/01/2017,20.3,40.8711235,-73.8976328
741180,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),2021-01-01,01/01/2021,16.86,40.8711235,-73.8976328
602987,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),2018-01-01,01/01/2018,18.43,40.8711235,-73.8976328
336775,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),2015-01-01,01/01/2015,20.94,40.8711235,-73.8976328
667627,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),2020-01-01,01/01/2020,17.86,40.8711235,-73.8976328
649948,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207,Kingsbridge Heights and Bedford (CD7),2019-01-01,01/01/2019,6.78,40.8711235,-73.8976328
334237,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207,Kingsbridge Heights and Bedford (CD7),2015-01-01,01/01/2015,9.34,40.8711235,-73.8976328
669862,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207,Kingsbridge Heights and Bedford (CD7),2020-01-01,01/01/2020,6.05,40.8711235,-73.8976328
214149,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318,Flatlands and Canarsie (CD18),2014-01-01,12/01/2013,8.46,40.6402325,-73.9060579
167786,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2013-01-01,12/01/2012,16.67,40.6402325,-73.9060579
213618,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2014-01-01,12/01/2013,17.08,40.6402325,-73.9060579
170441,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318,Flatlands and Canarsie (CD18),2013-01-01,12/01/2012,8.16,40.6402325,-73.9060579
167668,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2011-01-01,12/01/2010,19.24,40.6402325,-73.9060579
167550,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2009-01-01,12/01/2008,20.26,40.6402325,-73.9060579
547723,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318,Flatlands and Canarsie (CD18),2017-01-01,01/01/2017,6.99,40.6402325,-73.9060579
170205,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318,Flatlands and Canarsie (CD18),2009-01-01,12/01/2008,9.81,40.6402325,-73.9060579
170264,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318,Flatlands and Canarsie (CD18),2010-01-01,12/01/2009,9.09,40.6402325,-73.9060579
742518,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318,Flatlands and Canarsie (CD18),2021-01-01,01/01/2021,6.25,40.6402325,-73.9060579
606017,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318,Flatlands and Canarsie (CD18),2018-01-01,01/01/2018,6.66,40.6402325,-73.9060579
411091,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318,Flatlands and Canarsie (CD18),2016-01-01,12/31/2015,7.08,40.6402325,-73.9060579
167609,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2010-01-01,12/01/2009,19.16,40.6402325,-73.9060579
167727,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2012-01-01,12/01/2011,17.25,40.6402325,-73.9060579
603056,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2018-01-01,01/01/2018,14.45,40.6402325,-73.9060579
412783,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2016-01-01,12/31/2015,15.36,40.6402325,-73.9060579
550115,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2017-01-01,01/01/2017,15.71,40.6402325,-73.9060579
741249,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2021-01-01,01/01/2021,14.26,40.6402325,-73.9060579
669931,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318,Flatlands and Canarsie (CD18),2020-01-01,01/01/2020,5.67,40.6402325,-73.9060579
170323,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318,Flatlands and Canarsie (CD18),2011-01-01,12/01/2010,9.53,40.6402325,-73.9060579
334306,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318,Flatlands and Canarsie (CD18),2015-01-01,01/01/2015,8.06,40.6402325,-73.9060579
336844,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2015-01-01,01/01/2015,16.61,40.6402325,-73.9060579
667765,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2020-01-01,01/01/2020,13.74,40.6402325,-73.9060579
170382,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318,Flatlands and Canarsie (CD18),2012-01-01,12/01/2011,8.35,40.6402325,-73.9060579
643672,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2019-01-01,01/01/2019,13.13,40.6402325,-73.9060579
650017,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318,Flatlands and Canarsie (CD18),2019-01-01,01/01/2019,6.11,40.6402325,-73.9060579
167771,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),2013-01-01,12/01/2012,22.84,40.6872176,-73.9417735
412738,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),2016-01-01,12/31/2015,20.79,40.6872176,-73.9417735
167535,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),2009-01-01,12/01/2008,27.55,40.6872176,-73.9417735
167653,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),2011-01-01,12/01/2010,25.92,40.6872176,-73.9417735
336799,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),2015-01-01,01/01/2015,21.26,40.6872176,-73.9417735
643627,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),2019-01-01,01/01/2019,18.35,40.6872176,-73.9417735
411046,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,Bedford Stuyvesant (CD3),2016-01-01,12/31/2015,8.09,40.6872176,-73.9417735
167594,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),2010-01-01,12/01/2009,25.68,40.6872176,-73.9417735
167712,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),2012-01-01,12/01/2011,23.5,40.6872176,-73.9417735
603011,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),2018-01-01,01/01/2018,19.99,40.6872176,-73.9417735
550070,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),2017-01-01,01/01/2017,20.59,40.6872176,-73.9417735
741204,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),2021-01-01,01/01/2021,17.88,40.6872176,-73.9417735
170426,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,Bedford Stuyvesant (CD3),2013-01-01,12/01/2012,8.82,40.6872176,-73.9417735
170308,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,Bedford Stuyvesant (CD3),2011-01-01,12/01/2010,10.38,40.6872176,-73.9417735
170190,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,Bedford Stuyvesant (CD3),2009-01-01,12/01/2008,10.84,40.6872176,-73.9417735
667675,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),2020-01-01,01/01/2020,17.47,40.6872176,-73.9417735
214134,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,Bedford Stuyvesant (CD3),2014-01-01,12/01/2013,9.27,40.6872176,-73.9417735
170249,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,Bedford Stuyvesant (CD3),2010-01-01,12/01/2009,9.9,40.6872176,-73.9417735
213603,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),2014-01-01,12/01/2013,22.24,40.6872176,-73.9417735
547678,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,Bedford Stuyvesant (CD3),2017-01-01,01/01/2017,7.63,40.6872176,-73.9417735
742473,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,Bedford Stuyvesant (CD3),2021-01-01,01/01/2021,6.84,40.6872176,-73.9417735
605972,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,Bedford Stuyvesant (CD3),2018-01-01,01/01/2018,7.38,40.6872176,-73.9417735
170367,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,Bedford Stuyvesant (CD3),2012-01-01,12/01/2011,9.2,40.6872176,-73.9417735
649972,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,Bedford Stuyvesant (CD3),2019-01-01,01/01/2019,6.6,40.6872176,-73.9417735
334261,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,Bedford Stuyvesant (CD3),2015-01-01,01/01/2015,9.03,40.6872176,-73.9417735
669886,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,Bedford Stuyvesant (CD3),2020-01-01,01/01/2020,6.31,40.6872176,-73.9417735
741201,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),2021-01-01,01/01/2021,18.8,40.6920638,-73.97418739999999
603008,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),2018-01-01,01/01/2018,21.09,40.6920638,-73.97418739999999
336796,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),2015-01-01,01/01/2015,22.4,40.6920638,-73.97418739999999
742470,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),2021-01-01,01/01/2021,7.1,40.6920638,-73.97418739999999
334258,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),2015-01-01,01/01/2015,9.83,40.6920638,-73.97418739999999
170425,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),2013-01-01,12/01/2012,9.52,40.6920638,-73.97418739999999
411043,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),2016-01-01,12/31/2015,8.83,40.6920638,-73.97418739999999
605969,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),2018-01-01,01/01/2018,7.75,40.6920638,-73.97418739999999
412735,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),2016-01-01,12/31/2015,22.16,40.6920638,-73.97418739999999
550067,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),2017-01-01,01/01/2017,21.66,40.6920638,-73.97418739999999
547675,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),2017-01-01,01/01/2017,8.29,40.6920638,-73.97418739999999
170307,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),2011-01-01,12/01/2010,11.12,40.6920638,-73.97418739999999
669883,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),2020-01-01,01/01/2020,6.68,40.6920638,-73.97418739999999
167770,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),2013-01-01,12/01/2012,24.17,40.6920638,-73.97418739999999
167534,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),2009-01-01,12/01/2008,29.25,40.6920638,-73.97418739999999
167652,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),2011-01-01,12/01/2010,27.36,40.6920638,-73.97418739999999
170189,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),2009-01-01,12/01/2008,11.55,40.6920638,-73.97418739999999
214133,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),2014-01-01,12/01/2013,10.01,40.6920638,-73.97418739999999
213602,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),2014-01-01,12/01/2013,23.39,40.6920638,-73.97418739999999
170248,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),2010-01-01,12/01/2009,10.52,40.6920638,-73.97418739999999
167593,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),2010-01-01,12/01/2009,27.14,40.6920638,-73.97418739999999
167711,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),2012-01-01,12/01/2011,24.81,40.6920638,-73.97418739999999
170366,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),2012-01-01,12/01/2011,9.92,40.6920638,-73.97418739999999
643624,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),2019-01-01,01/01/2019,19.94,40.6920638,-73.97418739999999
667669,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),2020-01-01,01/01/2020,18.4,40.6920638,-73.97418739999999
649969,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),2019-01-01,01/01/2019,7.19,40.6920638,-73.97418739999999
213619,375,Nitrogen dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2014-01-01,12/01/2013,21.21,40.744679,-73.9485424
603059,375,Nitrogen dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2018-01-01,01/01/2018,19.5,40.744679,-73.9485424
667771,375,Nitrogen dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2020-01-01,01/01/2020,17.63,40.744679,-73.9485424
643675,375,Nitrogen dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2019-01-01,01/01/2019,18.4,40.744679,-73.9485424
547726,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401,Long Island City and Astoria (CD1),2017-01-01,01/01/2017,7.69,40.744679,-73.9485424
742521,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401,Long Island City and Astoria (CD1),2021-01-01,01/01/2021,6.76,40.744679,-73.9485424
170324,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401,Long Island City and Astoria (CD1),2011-01-01,12/01/2010,10.38,40.744679,-73.9485424
669934,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401,Long Island City and Astoria (CD1),2020-01-01,01/01/2020,6.47,40.744679,-73.9485424
170442,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401,Long Island City and Astoria (CD1),2013-01-01,12/01/2012,8.9,40.744679,-73.9485424
606020,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401,Long Island City and Astoria (CD1),2018-01-01,01/01/2018,7.39,40.744679,-73.9485424
411094,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401,Long Island City and Astoria (CD1),2016-01-01,12/31/2015,7.82,40.744679,-73.9485424
170265,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401,Long Island City and Astoria (CD1),2010-01-01,12/01/2009,9.43,40.744679,-73.9485424
412786,375,Nitrogen dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2016-01-01,12/31/2015,20.07,40.744679,-73.9485424
741252,375,Nitrogen dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2021-01-01,01/01/2021,17.34,40.744679,-73.9485424
170383,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401,Long Island City and Astoria (CD1),2012-01-01,12/01/2011,9.19,40.744679,-73.9485424
167787,375,Nitrogen dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2013-01-01,12/01/2012,21.36,40.744679,-73.9485424
550118,375,Nitrogen dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2017-01-01,01/01/2017,20.26,40.744679,-73.9485424
170206,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401,Long Island City and Astoria (CD1),2009-01-01,12/01/2008,10.69,40.744679,-73.9485424
334309,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401,Long Island City and Astoria (CD1),2015-01-01,01/01/2015,8.99,40.744679,-73.9485424
214150,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401,Long Island City and Astoria (CD1),2014-01-01,12/01/2013,9.2,40.744679,-73.9485424
167551,375,Nitrogen dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2009-01-01,12/01/2008,25.44,40.744679,-73.9485424
167669,375,Nitrogen dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2011-01-01,12/01/2010,24.36,40.744679,-73.9485424
336847,375,Nitrogen dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2015-01-01,01/01/2015,20.65,40.744679,-73.9485424
167610,375,Nitrogen dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2010-01-01,12/01/2009,23.5,40.744679,-73.9485424
167728,375,Nitrogen dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2012-01-01,12/01/2011,22.2,40.744679,-73.9485424
650020,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401,Long Island City and Astoria (CD1),2019-01-01,01/01/2019,7.21,40.744679,-73.9485424
741234,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),2021-01-01,01/01/2021,14.09,,
547708,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,Coney Island (CD13),2017-01-01,01/01/2017,6.79,,
742503,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,Coney Island (CD13),2021-01-01,01/01/2021,6.26,,
603041,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),2018-01-01,01/01/2018,13.63,,
334291,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,Coney Island (CD13),2015-01-01,01/01/2015,7.62,,
606002,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,Coney Island (CD13),2018-01-01,01/01/2018,6.53,,
170436,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,Coney Island (CD13),2013-01-01,12/01/2012,8.04,,
412768,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),2016-01-01,12/31/2015,14.64,,
550100,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),2017-01-01,01/01/2017,15.09,,
167781,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),2013-01-01,12/01/2012,15.06,,
170377,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,Coney Island (CD13),2012-01-01,12/01/2011,8.24,,
214144,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,Coney Island (CD13),2014-01-01,12/01/2013,8.32,,
170200,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,Coney Island (CD13),2009-01-01,12/01/2008,9.43,,
170318,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,Coney Island (CD13),2011-01-01,12/01/2010,9.37,,
669916,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,Coney Island (CD13),2020-01-01,01/01/2020,5.69,,
667735,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),2020-01-01,01/01/2020,13.04,,
167663,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),2011-01-01,12/01/2010,17.69,,
167545,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),2009-01-01,12/01/2008,18.41,,
336829,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),2015-01-01,01/01/2015,16.07,,
213613,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),2014-01-01,12/01/2013,16.57,,
170259,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,Coney Island (CD13),2010-01-01,12/01/2009,8.76,,
167604,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),2010-01-01,12/01/2009,17.65,,
167722,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),2012-01-01,12/01/2011,15.97,,
411076,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,Coney Island (CD13),2016-01-01,12/31/2015,6.65,,
650002,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,Coney Island (CD13),2019-01-01,01/01/2019,5.98,,
643657,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),2019-01-01,01/01/2019,12.95,,
214146,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,Sheepshead Bay (CD15),2014-01-01,12/01/2013,8.39,40.5953955,-73.94575379999999
547714,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,Sheepshead Bay (CD15),2017-01-01,01/01/2017,6.85,40.5953955,-73.94575379999999
742509,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,Sheepshead Bay (CD15),2021-01-01,01/01/2021,6.27,40.5953955,-73.94575379999999
669922,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,Sheepshead Bay (CD15),2020-01-01,01/01/2020,5.69,40.5953955,-73.94575379999999
412774,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2016-01-01,12/31/2015,15.91,40.5953955,-73.94575379999999
603047,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2018-01-01,01/01/2018,14.49,40.5953955,-73.94575379999999
167783,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2013-01-01,12/01/2012,16.78,40.5953955,-73.94575379999999
741240,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2021-01-01,01/01/2021,14.85,40.5953955,-73.94575379999999
411082,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,Sheepshead Bay (CD15),2016-01-01,12/31/2015,6.78,40.5953955,-73.94575379999999
170438,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,Sheepshead Bay (CD15),2013-01-01,12/01/2012,8.14,40.5953955,-73.94575379999999
606008,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,Sheepshead Bay (CD15),2018-01-01,01/01/2018,6.54,40.5953955,-73.94575379999999
170202,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,Sheepshead Bay (CD15),2009-01-01,12/01/2008,9.59,40.5953955,-73.94575379999999
170320,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,Sheepshead Bay (CD15),2011-01-01,12/01/2010,9.46,40.5953955,-73.94575379999999
334297,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,Sheepshead Bay (CD15),2015-01-01,01/01/2015,7.76,40.5953955,-73.94575379999999
550106,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2017-01-01,01/01/2017,16.39,40.5953955,-73.94575379999999
167547,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2009-01-01,12/01/2008,20.37,40.5953955,-73.94575379999999
167665,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2011-01-01,12/01/2010,19.38,40.5953955,-73.94575379999999
336835,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2015-01-01,01/01/2015,17.4,40.5953955,-73.94575379999999
667747,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2020-01-01,01/01/2020,14.02,40.5953955,-73.94575379999999
213615,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2014-01-01,12/01/2013,17.96,40.5953955,-73.94575379999999
170261,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,Sheepshead Bay (CD15),2010-01-01,12/01/2009,8.94,40.5953955,-73.94575379999999
167606,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2010-01-01,12/01/2009,19.44,40.5953955,-73.94575379999999
167724,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2012-01-01,12/01/2011,17.6,40.5953955,-73.94575379999999
170379,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,Sheepshead Bay (CD15),2012-01-01,12/01/2011,8.32,40.5953955,-73.94575379999999
643663,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2019-01-01,01/01/2019,13.59,40.5953955,-73.94575379999999
650008,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,Sheepshead Bay (CD15),2019-01-01,01/01/2019,6.07,40.5953955,-73.94575379999999
741012,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,2021-01-01,01/01/2021,14.28,40.62702170000001,-74.0783309
176548,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,2009-01-01,12/01/2008,18.41,40.62702170000001,-74.0783309
176716,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,2013-01-01,12/01/2012,15.4,40.62702170000001,-74.0783309
643435,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,2019-01-01,01/01/2019,13.33,40.62702170000001,-74.0783309
212959,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,2014-01-01,12/01/2013,8.34,40.62702170000001,-74.0783309
176674,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,2012-01-01,12/01/2011,16.01,40.62702170000001,-74.0783309
